@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute Class {'1','2','3','4'}
@data
-0.800572271151309,0.278407231458539,'2'
-0.792568972463814,0.272600198715945,'2'
-0.792568972463814,0.281310747829835,'2'
-0.792568972463814,0.278407231458539,'2'
-0.786166333513818,0.290021296943726,'2'
-0.0594668126892783,0.287117780572429,'1'
-0.0594668126892783,0.29582832968632,'1'
-0.0482621945267851,0.362609206226147,'1'
-0.0338562568892944,0.350995140740959,'1'
0.193437425835562,0.365512722597443,'1'
-0.0306549374142965,0.380030304453927,'1'
-0.0338562568892944,0.388740853567817,'1'
0.169427529773077,0.411968984538192,'1'
0.151820272660588,0.336477558884476,'1'
-0.113889243764243,0.348091624369663,'1'
0.108602459748116,0.371319755340037,'1'
-0.16671101510171,0.409065468166895,'1'
-0.195522890376692,0.438100631879863,'1'
-0.221133446176676,0.475846344706722,'1'
-0.251545981189157,0.528109639390065,'1'
-0.275555877251641,0.548434253989143,'1'
-0.301166433051625,0.621022163271563,'1'
-0.333179627801605,0.618118646900267,'1'
-0.358790183601589,0.63263622875675,'3'
-0.38760205887657,0.63263622875675,'3'
-0.413212614676554,0.644250294241938,'3'
-0.442024489951536,0.644250294241938,'3'
-0.469235705489019,0.638443261499345,'3'
-0.498047580764,0.650057326984531,'3'
-0.523658136563985,0.754583916351217,'3'
-0.544466713151471,0.876531603945684,'3'
-0.570077268951455,0.652960843355829,'3'
-0.595687824751439,0.647153810613235,'3'
-0.619697720813923,0.652960843355829,'3'
-0.643707616876409,0.655864359727125,'2'
-0.666116853201394,0.661671392469719,'2'
-0.693328068738877,0.676188974326204,'2'
-0.712535985588864,0.673285457954906,'2'
-0.731743902438853,0.6790924906975,'2'
-0.747750499813842,0.684899523440093,'2'
-0.75095181928884,0.681996007068797,'2'
-0.747750499813842,0.667478425212313,'2'
-0.744549180338844,0.661671392469719,'2'
-0.746149840076343,0.658767876098422,'2'
-0.741347860863846,0.655864359727125,'2'
-0.741347860863846,0.652960843355829,'2'
-0.749351159551341,0.612311614157673,'2'
-0.75095181928884,0.612311614157673,'2'
-0.754153138763839,0.600697548672486,'2'
-0.757354458238837,0.586179966816002,'2'
-0.758955117976336,0.914277316772542,'2'
-0.760555777713835,0.63263622875675,'2'
-0.763757097188833,0.612311614157673,'2'
-0.765357756926331,-0.543287901618461,'2'
-0.765357756926331,-0.57232306533143,'2'
-0.766958416663831,-0.586840647187914,'2'
-0.763757097188833,-0.592647679930507,'2'
-0.698130047951374,-0.58974416355921,'2'
-0.694928728476376,-0.534577352504571,'2'
-0.762156437451334,0.438100631879863,'2'
-0.763757097188833,0.426486566394676,'2'
-0.758955117976336,-0.621682843643475,'2'
-0.747750499813842,-0.630393392757366,'2'
-0.72053928427636,-0.636200425499959,'2'
-0.603691123438934,-0.633296909128662,'4'
-0.605291783176433,0.336477558884476,'1'
-0.590885845538941,0.327767009770585,'1'
0.67043402761026,0.319056460656694,'1'
0.67043402761026,0.316152944285397,'1'
0.667232708135262,0.316152944285397,'1'
0.657628749710269,0.316152944285397,'1'
0.648024791285274,0.310345911542804,'1'
0.632018193910284,0.298731846057617,'1'
0.619212916010293,0.287117780572429,'1'
0.598404339422805,-0.595551196301803,'4'
0.574394443360321,-0.610068778158288,'4'
0.547183227822838,-0.604261745415694,'4'
0.515170033072858,-0.586840647187914,'4'
0.494361456485372,-0.578130098074023,'4'
0.467150240947889,-0.549094934361055,'1'
0.443140344885404,-0.520059770648087,'1'
0.419130448822919,0.144845478378885,'1'
0.412727809872924,0.130327896522401,'1'
0.41752978908542,0.115810314665917,'1'
1.90134136574699,0.0983892164381355,'1'
1.87893212942199,0.0809681182103549,'1'
1.85492223335951,0.0664505363538708,'1'
1.82931167755952,-0.316813624657309,'1'
1.80370112175954,-0.334234722885091,'1'
1.77648990622206,-0.308103075543419,'1'
1.74767803094707,-0.255839780860076,'1'
1.72366813488459,-0.238418682632295,'1'
1.69325559987211,-0.203576486176734,'1'
1.66444372459714,-0.165830773349875,'1'
1.63403118958465,-0.128085060523016,'1'
1.60361865457217,-0.110663962295235,'1'
1.57320611955969,-0.130988576894313,'1'
1.5427935845472,-0.151313191493391,'1'
1.51398170927223,-0.174541322463765,'1'
1.48356917425975,-0.189058904320249,'1'
1.13302469174747,-0.203576486176734,'1'
1.10581347620998,-0.232611649889702,'1'
1.07380028146001,-0.247129231746186,'1'
1.04018642697253,-0.276164395459154,'1'
1.00817323222255,-0.293585493686934,'1'
0.96975739852257,-0.308103075543419,'1'
0.93774420377259,-0.334234722885091,'1'
-0.313971710951616,-0.351655821112871,'1'
-0.349186225176594,-0.371980435711948,'1'
-0.384400739401572,-0.38940153393973,'1'
-0.41961525362655,-0.409726148538807,'1'
-0.459631747064025,-0.427147246766588,'1'
-0.485242302864009,-0.441664828623073,'1'
-0.520456817088987,-0.459085926850853,'1'
-0.550869352101468,-0.488121090563821,'1'
-0.579681227376449,-0.499735156049009,'1'
-0.61009376238893,-0.52586680339068,'1'
-0.637304977926413,-0.537480868875868,'2'
-0.666116853201394,-0.554901967103648,'2'
-0.693328068738877,-0.575226581702726,'2'
-0.722139944013859,-0.595551196301803,'2'
-0.749351159551341,-0.612972294529585,'2'
-0.774961715351325,-0.621682843643475,'2'
0.414328469610422,-0.639103941871256,'4'
0.396721212497933,-0.66233207284163,'4'
0.398321872235432,-0.676849654698115,'4'
0.40152319171043,-0.676849654698115,'4'
0.399922531972931,-0.676849654698115,'4'
0.396721212497933,-0.676849654698115,'4'
0.395120552760434,-0.679753171069412,'4'
0.393519893022935,-0.679753171069412,'4'
0.391919233285436,-0.682656687440708,'4'
0.388717913810438,-0.682656687440708,'4'
-1.26476359502602,-0.688463720183302,'2'
-1.26636425476352,-0.694270752925896,'2'
-1.26956557423851,-0.700077785668489,'2'
-1.27116623397601,-0.70878833478238,'2'
-1.27916953266351,-0.71749888389627,'2'
-1.2759682131885,-0.723305916638864,'2'
-1.27756887292601,-0.729112949381458,'2'
-1.27756887292601,-0.734919982124051,'2'
-0.875803278813762,-0.737823498495348,'2'
-0.880605258026259,-0.737823498495348,'2'
-0.87900459828876,-0.737823498495348,'2'
-0.883806577501257,-0.740727014866644,'2'
-0.883806577501257,-0.752341080351832,'2'
-0.885407237238756,-0.755244596723129,'2'
-0.885407237238756,-0.758148113094426,'2'
-0.890209216451252,-0.752341080351832,'2'
-0.890209216451252,-0.755244596723129,'2'
-0.887007896976255,-0.758148113094426,'2'
-0.882205917763758,-0.761051629465723,'2'
0.318288885360483,-0.763955145837019,'4'
0.32309086457298,-0.766858662208316,'4'
0.700846562622741,-0.77266569495091,'4'
0.699245902885242,-0.778472727693503,'4'
0.700846562622741,-0.778472727693503,'4'
0.696044583410244,-0.778472727693503,'4'
0.691242604197746,-0.778472727693503,'4'
0.683239305510252,-0.781376244064801,'4'
0.672034687347759,-0.781376244064801,'4'
0.660830069185266,-0.784279760436097,'4'
0.646424131547775,-0.784279760436097,'4'
0.632018193910284,-0.784279760436097,'4'
0.616011596535295,-0.784279760436097,'4'
0.598404339422805,-0.784279760436097,'4'
0.580797082310317,-0.784279760436097,'4'
0.564790484935326,-0.784279760436097,'4'
0.547183227822838,-0.781376244064801,'4'
0.187034786885566,-0.778472727693503,'4'
0.513569373335359,-0.77266569495091,'4'
0.495962116222871,-0.769762178579613,'4'
0.47995551884788,-0.766858662208316,'4'
0.463948921472891,-0.763955145837019,'4'
0.105401140273118,-0.758148113094426,'4'
0.0861932234231298,-0.755244596723129,'4'
0.0733879455231379,-0.749437563980535,'4'
0.0589820078856468,-0.746534047609239,'4'
0.046176729985655,-0.740727014866644,'4'
0.0317707923481642,-0.734919982124051,'4'
0.0173648547106732,-0.729112949381458,'4'
0.00616023654818047,-0.723305916638864,'4'
-0.00824570108931064,-0.71749888389627,'4'
-0.0146483400393066,-0.711691851153676,'4'
0.286275690610503,-0.705884818411083,'4'
0.270269093235513,-0.700077785668489,'4'
0.252661836123024,-0.694270752925896,'4'
0.236655238748034,-0.688463720183302,'4'
0.220648641373045,-0.682656687440708,'4'
0.204642043998054,-0.676849654698115,'4'
0.187034786885566,-0.671042621955521,'4'
0.171028189510577,-0.66233207284163,'4'
0.155021592135586,-0.656525040099037,'4'
0.139014994760597,-0.650718007356444,'4'
0.123008397385606,-0.642007458242553,'4'
0.108602459748116,-0.636200425499959,'4'
0.0925958623731258,-0.630393392757366,'4'
0.0781899247356347,-0.621682843643475,'4'
0.0621833273606448,-0.615875810900882,'4'
0.0477773897231541,-0.607165261786991,'4'
0.0317707923481642,-0.598454712673101,'4'
0.0173648547106732,-0.58974416355921,'4'
0.0013582573356833,-0.581033614445319,'4'
-0.0130476803018074,-0.57232306533143,'4'
-0.0274536179392985,-0.560708999846242,'4'
-0.0370575763642924,-0.549094934361055,'1'
-0.0562654932142803,-0.540384385247164,'1'
-0.070671430851771,-0.531673836133274,'1'
-0.0786747295392657,-0.520059770648087,'1'
-0.0930806671767569,-0.5084457051629,'1'
-0.110687924289245,-0.493928123306416,'1'
-0.129895841139234,-0.476507025078634,'1'
-0.152305077464219,-0.459085926850853,'1'
-0.174714313789205,-0.435857795880479,'1'
-0.19872420985169,-0.415533181281401,'1'
-0.224334765651673,-0.392305050311027,'1'
-0.249945321451658,-0.354559337484168,'1'
-0.277156536989141,-0.328427690142496,'1'
-0.30916973173912,-0.311006591914716,'1'
-0.336380947276603,-0.273260879087857,'1'
-0.365192822551585,-0.238418682632295,'1'
-0.392404038089068,0.0838716345816518,'1'
-0.421215913364049,-0.151313191493391,'1'
-0.427618552314046,-0.139699126008204,'1'
-0.474037684701516,-0.0525936348692985,'1'
-0.499648240501499,-0.0845323149535636,'1'
-0.531661435251479,-0.0496901184980017,'1'
-0.557271991051463,-0.00904088929984624,'1'
-0.582882546851447,0.014187241670528,'1'
-0.608493102651431,0.0577399872399803,'1'
-0.632502998713915,0.0896786673242457,'2'
-0.658113554513899,0.112906798294619,'2'
-0.683724110313883,0.153556027492776,'2'
-0.709334666113866,0.18549470757704,'2'
-0.734945221913851,0.220336904032603,'2'
-0.760555777713835,0.249372067745571,'2'
-0.781364354301321,0.275503715087242,'2'
-0.790968312726315,0.272600198715945,'2'
-0.789367652988816,0.269696682344649,'2'
-0.787766993251317,0.263889649602055,'2'
-0.789367652988816,0.266793165973351,'2'
-0.790968312726315,0.266793165973351,'2'
-0.790968312726315,0.263889649602055,'2'
-0.792568972463814,0.266793165973351,'2'
-0.794169632201313,0.275503715087242,'2'
-0.795770291938812,0.275503715087242,'2'
-0.79737095167631,0.275503715087242,'2'
-0.79897161141381,0.278407231458539,'2'
-0.79897161141381,0.290021296943726,'2'
-0.800572271151309,0.298731846057617,'2'
-0.802172930888808,0.319056460656694,'2'
-0.79737095167631,0.310345911542804,'2'
-0.79737095167631,0.409065468166895,'2'
-0.79737095167631,0.406161951795599,'2'
-0.792568972463814,0.400354919053005,'2'
-0.786166333513818,0.310345911542804,'2'
-0.774961715351325,0.385837337196521,'2'
-0.794169632201313,0.377126788082631,'2'
-0.79897161141381,0.36841623896874,'2'
-0.800572271151309,0.353898657112256,'2'
-0.795770291938812,0.348091624369663,'2'
-0.790968312726315,0.356802173483553,'2'
-0.789367652988816,0.307442395171507,'2'
-0.757354458238837,0.298731846057617,'2'
0.270269093235513,0.281310747829835,'1'
0.267067773760515,0.272600198715945,'1'
0.27507107244801,0.263889649602055,'1'
0.276671732185509,0.258082616859461,'1'
0.27507107244801,0.255179100488164,'1'
0.268668433498014,0.249372067745571,'1'
0.259064475073021,0.246468551374274,'1'
0.246259197173028,0.237758002260383,'1'
0.22865194006054,0.223240420403899,'1'
0.209444023210552,0.205819322176119,'1'
0.187034786885566,0.188398223948337,'1'
0.161424231085582,0.170977125720556,'1'
0.135813675285599,0.150652511121478,'1'
0.108602459748116,0.133231412893698,'1'
0.0813912442106327,0.112906798294619,'1'
0.0541800286731501,0.0896786673242457,'1'
0.0237674936606691,0.0693540527251676,'1'
-0.00504438161431265,0.0490294381260899,'1'
-0.0338562568892944,0.0287048235270121,'1'
-0.0594668126892783,0.00838020892793433,'1'
-0.0946813269142556,-0.0119444056711431,'1'
-0.125093861926737,-0.0322690202702208,'1'
-0.157107056676717,-0.0525936348692985,'1'
-0.187519591689197,-0.0729182494683763,'1'
-0.216331466964179,-0.0932428640674541,'1'
-0.24674400197666,-0.113567478666532,'1'
-0.275555877251641,-0.133892093265609,'1'
-0.305968412264122,-0.154216707864688,'1'
-0.334780287539104,-0.174541322463765,'1'
-0.365192822551585,-0.194865937062843,'1'
-0.397206017301565,-0.21519055166192,'1'
-0.427618552314046,-0.238418682632295,'1'
-0.456430427589027,-0.258743297231373,'1'
-0.486842962601508,-0.27906791183045,'1'
-0.517255497613989,-0.299392526429528,'1'
-0.830984806163789,-0.319717141028607,'2'
-0.856595361963774,-0.340041755627684,'2'
-0.931826369626226,-0.360366370226761,'2'
-0.968641543588703,-0.383594501197136,'2'
-0.992651439651187,-0.403919115796214,'2'
-1.02146331492617,-0.424243730395291,'2'
-1.02306397466367,-0.441664828623073,'2'
-0.715737305063862,-0.444568344994369,'2'
-0.710935325851365,-0.438761312251775,'2'
-0.707734006376368,-0.450375377736963,'2'
-0.706133346638868,-0.450375377736963,'2'
-0.706133346638868,-0.46198944322215,'2'
-0.707734006376368,-0.464892959593447,'2'
-0.707734006376368,-0.467796475964744,'2'
-1.13671081602609,-0.470699992336041,'2'
-1.13991213550109,-0.473603508707337,'2'
-1.13991213550109,-0.476507025078634,'2'
-0.707734006376368,-0.479410541449931,'2'
-1.13991213550109,-0.482314057821228,'2'
-1.13831147576359,-0.482314057821228,'2'
-0.710935325851365,-0.485217574192525,'2'
-0.712535985588864,-0.488121090563821,'2'
-0.712535985588864,-0.491024606935118,'2'
-0.710935325851365,-0.491024606935118,'2'
-0.710935325851365,-0.493928123306416,'2'
-0.709334666113866,-0.496831639677712,'2'
-0.709334666113866,-0.502638672420305,'2'
-0.707734006376368,-0.505542188791602,'2'
-0.702932027163871,-0.511349221534196,'2'
-0.699730707688873,-0.514252737905493,'2'
-0.698130047951374,-0.517156254276789,'2'
-0.698130047951374,-0.520059770648087,'2'
-1.10789894075112,-0.528770319761977,'2'
-0.704532686901369,-0.537480868875868,'2'
-0.704532686901369,-0.546191417989758,'2'
-0.704532686901369,-0.551998450732351,'2'
-0.704532686901369,-0.557805483474946,'2'
-0.699730707688873,-0.563612516217539,'2'
-0.698130047951374,-0.569419548960132,'2'
-0.699730707688873,-0.575226581702726,'2'
-0.701331367426372,-0.581033614445319,'2'
-0.702932027163871,-0.58974416355921,'2'
-0.709334666113866,-0.598454712673101,'2'
-0.710935325851365,-0.607165261786991,'2'
-0.707734006376368,-0.612972294529585,'2'
-0.709334666113866,-0.618779327272178,'2'
-0.704532686901369,-0.633296909128662,'2'
-0.707734006376368,-0.636200425499959,'2'
-0.715737305063862,-0.630393392757366,'2'
-0.718938624538861,-0.627489876386069,'2'
-0.725341263488857,-0.639103941871256,'2'
-0.728542582963855,-0.642007458242553,'2'
-0.725341263488857,-0.64491097461385,'2'
-0.726941923226356,-0.647814490985146,'2'
-0.728542582963855,-0.636200425499959,'2'
-0.730143242701354,-0.598454712673101,'2'
5.93180258476943,-0.522963287019384,'1'
5.93180258476943,-0.322620657399903,'1'
5.93180258476943,-0.612972294529585,'4'
5.93180258476943,-0.610068778158288,'4'
-0.568476609213956,-0.351655821112871,'1'
5.93180258476943,-0.340041755627684,'1'
5.93180258476943,-0.348752304741575,'1'
5.93180258476943,-0.58974416355921,'4'
5.93180258476943,-0.328427690142496,'1'
-0.765357756926331,-0.522963287019384,'2'
-0.781364354301321,-0.493928123306416,'2'
-0.800572271151309,-0.459085926850853,'2'
-0.816578868526299,-0.424243730395291,'2'
-0.835786785376286,-0.38940153393973,'2'
-0.848592063276279,-0.351655821112871,'2'
-0.86139734117627,-0.232611649889702,'2'
-0.867799980126266,0.249372067745571,'2'
-0.866199320388767,0.891049185802168,'2'
-0.858196021701272,0.888145669430871,'2'
-0.858196021701272,-0.264550329973966,'2'
-0.858196021701272,0.885242153059574,'2'
-0.858196021701272,-0.258743297231373,'2'
-0.858196021701272,-0.267453846345263,'2'
-0.853394042488776,0.87072457120309,'2'
-0.832585465901288,0.876531603945684,'2'
-0.827783486688792,0.220336904032603,'2'
2.99139064698379,-0.281971428201748,'1'
2.99139064698379,-0.287778460944341,'1'
2.99299130672129,-0.281971428201748,'1'
2.99139064698379,-0.258743297231373,'1'
2.98978998724629,-0.255839780860076,'1'
2.9833873482963,-0.255839780860076,'1'
2.9721827301338,-0.238418682632295,'1'
2.95777679249631,-0.212287035290624,'1'
2.94016953538382,-0.171637806092468,'1'
2.91936095879634,0.10419624918073,'1'
2.89695172247135,0.0838716345816518,'1'
2.87134116667137,0.063547019982574,'1'
2.84573061087138,0.0403188890121994,'1'
2.8185193953339,0.0170907580418248,'1'
2.78970752005892,-0.00613737292854942,'1'
2.76089564478393,-0.0322690202702208,'1'
2.73048310977146,-0.0554971512405954,'1'
2.70167123449648,-0.0816287985822668,'1'
2.67285935922149,-0.107760445923938,'1'
2.64244682420901,-0.130988576894313,'1'
2.61523560867153,-0.157120224235984,'1'
2.58642373339655,-0.180348355206359,'1'
-0.778163034826323,-0.203576486176734,'2'
-0.808575569838804,-0.223901100775811,'2'
-0.858196021701272,-0.247129231746186,'2'
-0.856595361963774,-0.27035736271656,'2'
-0.875803278813762,-0.290681977315638,'2'
2.41195182200916,-0.189058904320249,'1'
2.38794192594667,-0.218094068033218,'1'
2.37193532857168,-0.235515166260998,'1'
2.36073071040919,-0.241322199003591,'1'
2.35432807145919,-0.255839780860076,'1'
2.36073071040919,-0.252936264488779,'1'
2.35592873119669,-0.250032748117482,'1'
2.35272741172169,-0.250032748117482,'1'
2.35112675198419,-0.252936264488779,'1'
2.3479254325092,-0.255839780860076,'1'
2.3431234532967,-0.258743297231373,'1'
2.3351201546092,-0.264550329973966,'1'
2.32231487670921,-0.273260879087857,'1'
2.30470761959672,-0.313910108286012,'1'
2.28549970274674,-0.299392526429528,'1'
2.26309046642175,-0.3255241737712,'1'
2.23908057035927,-0.392305050311027,'1'
2.21507067429678,-0.392305050311027,'1'
2.18785945875929,-0.371980435711948,'1'
2.16064824322182,-0.395208566682323,'1'
2.13183636794683,-0.406822632167511,'1'
2.10302449267185,-0.435857795880479,'1'
2.07261195765938,-0.459085926850853,'1'
2.04219942264689,-0.479410541449931,'1'
2.01018622789691,-0.502638672420305,'1'
1.97977369288443,-0.52586680339068,'1'
1.94776049813445,-0.546191417989758,'1'
1.91574730338447,-0.569419548960132,'4'
1.88533476837199,-0.592647679930507,'4'
1.85332157362201,-0.615875810900882,'4'
1.82290903860953,-0.639103941871256,'4'
1.79409716333455,-0.665235589212928,'4'
1.76528528805956,-0.685560203812005,'4'
1.73807407252209,-0.705884818411083,'4'
1.7108628569846,-0.72620943301016,'4'
1.68685296092212,-0.743630531237942,'4'
1.66284306485963,-0.752341080351832,'4'
1.64043382853464,-0.758148113094426,'4'
1.62122591168466,-0.723305916638864,'4'
0.798486806610179,-0.755244596723129,'4'
0.777678230022693,-0.778472727693503,'4'
0.758470313172704,-0.755244596723129,'4'
0.740863056060215,-0.822025473262956,'4'
0.728057778160224,-0.839446571490737,'4'
0.721655139210227,-0.848157120604627,'4'
1.51878368848472,-0.853964153347221,'4'
1.50757907032223,-0.859771186089814,'4'
1.49637445215974,-0.865578218832408,'4'
1.48516983399725,-0.871385251575001,'4'
1.47876719504725,-0.868481735203705,'4'
1.46916323662226,-0.865578218832408,'4'
1.45795861845976,-0.868481735203705,'4'
1.44835466003477,-0.528770319761977,'1'
1.43715004187227,-0.737823498495348,'4'
1.42594542370978,-0.885902833431485,'4'
1.41314014580979,-0.888806349802783,'4'
1.39393222895981,-0.90042041528797,'4'
1.37952629132231,-0.89170986617408,'4'
1.36512035368482,-0.749437563980535,'4'
1.34911375630983,-0.77266569495091,'4'
1.33310715893484,-0.766858662208316,'4'
1.31549990182235,-0.679753171069412,'4'
1.29789264470986,-0.755244596723129,'4'
1.28028538759738,-0.865578218832408,'4'
1.26267813048489,-0.859771186089814,'4'
1.2450708733724,-0.752341080351832,'4'
1.22906427599741,-0.827832506005549,'4'
1.21145701888492,2.09310496351905,'3'
1.19384976177243,2.07568386529127,'3'
1.17464184492245,2.06987683254868,'3'
1.15383326833495,2.07278034891997,'3'
1.13302469174747,2.06987683254868,'3'
1.11061545542248,2.05826276706349,'3'
1.08660555935999,2.0466487015783,'3'
1.06259566329751,2.0466487015783,'3'
1.03858576723502,2.043745185207,'3'
1.01457587117254,2.03503463609312,'3'
0.988965315372559,2.03213111972182,'3'
0.964955419310073,2.03213111972182,'3'
0.940945523247588,2.02051705423663,'3'
0.916935627185104,2.01761353786534,'3'
0.89292573112262,2.01761353786534,'3'
0.870516494797633,2.01761353786534,'3'
0.848107258472647,2.01761353786534,'3'
0.827298681885161,2.02632408697922,'3'
0.808090765035173,2.02342057060793,'3'
0.788882848185185,2.03213111972182,'3'
0.617612256272794,2.12214012723202,'3'
0.603206318635302,2.02632408697922,'3'
0.721655139210227,2.01471002149404,'3'
0.491160137010373,2.01180650512274,'3'
0.487958817535375,2.01471002149404,'3'
0.49756277596037,-0.189058904320249,'1'
0.161424231085582,-0.186155387948952,'1'
0.145417633710592,-0.165830773349875,'1'
0.119807077910608,-0.136795609636906,'1'
0.105401140273118,0.0983892164381355,'1'
0.167826870035578,0.16807360934926,'1'
0.182232807673069,0.188398223948337,'1'
0.124609057123106,0.226143936775196,'1'
0.0525793689356509,0.589083483187299,'1'
0.0365727715606611,0.621022163271563,'1'
0.0221668339231703,0.68780303981139,'3'
-0.00504438161431265,0.728452269009546,'3'
-0.0274536179392985,4.18363675085276,'3'
-0.0498628542642843,4.22138246367962,'3'
-0.0722720905892698,4.25912817650648,'3'
-0.0946813269142556,4.29397037296204,'3'
-0.117090563239242,4.3288125694176,'3'
-0.137899139826728,4.36946179861575,'3'
-0.158707716414216,4.40140047870002,'3'
-0.177915633264203,4.43333915878429,'3'
-0.19872420985169,4.45947080612596,'3'
-0.217932126701678,4.47689190435374,'3'
-0.232338064339168,4.49431300258152,'3'
-0.251545981189157,4.5204446499232,'3'
-0.265951918826648,4.54367278089357,'3'
-0.283559175939136,4.55528684637875,'3'
-0.304367752526623,4.57851497734913,'3'
-0.32517632911411,4.6017431083195,'3'
-0.345984905701596,4.62206772291858,'3'
-0.373196121239079,0.287117780572429,'1'
-0.398806677039064,0.290021296943726,'1'
-0.418014593889051,0.284214264201133,'1'
-0.438823170476538,0.200012289433524,'1'
-0.458031087326526,0.208722838547415,'1'
-0.469235705489019,0.220336904032603,'1'
-0.490044282076506,0.220336904032603,'1'
-0.512453518401491,0.229047453146492,'1'
-0.536463414463976,0.24066151863168,'1'
-0.563674630001459,0.24066151863168,'1'
-0.597288484488937,0.252275584116867,'1'
-0.627701019501418,0.260986133230758,'1'
-0.659714214251398,0.272600198715945,'2'
-0.690126749263879,0.275503715087242,'2'
-0.722139944013859,0.287117780572429,'2'
-0.754153138763839,0.298731846057617,'2'
-0.786166333513818,0.298731846057617,'2'
-0.8149782087888,0.307442395171507,'2'
-0.834186125638787,0.321959977027992,'2'
-0.838988104851285,0.316152944285397,'2'
-0.834186125638787,0.313249427914101,'2'
-0.82938414642629,0.310345911542804,'2'
-0.826182826951293,0.310345911542804,'2'
-0.827783486688792,0.307442395171507,'2'
-0.827783486688792,0.310345911542804,'2'
-0.826182826951293,0.307442395171507,'2'
-0.822981507476295,0.29582832968632,'2'
-0.822981507476295,0.292924813315023,'2'
-0.822981507476295,0.290021296943726,'2'
-0.822981507476295,0.287117780572429,'2'
-0.822981507476295,0.284214264201133,'2'
-0.819780188001297,0.281310747829835,'2'
-0.819780188001297,0.269696682344649,'2'
-0.822981507476295,0.266793165973351,'2'
-0.827783486688792,0.260986133230758,'2'
-0.82938414642629,0.266793165973351,'2'
-0.82938414642629,0.260986133230758,'2'
-0.830984806163789,0.258082616859461,'2'
-0.830984806163789,0.252275584116867,'2'
-0.826182826951293,0.260986133230758,'2'
-0.826182826951293,0.324863493399288,'2'
-0.82938414642629,0.287117780572429,'2'
-0.835786785376286,0.263889649602055,'2'
-0.837387445113785,0.260986133230758,'2'
-0.838988104851285,0.249372067745571,'2'
-0.842189424326283,0.237758002260383,'2'
-0.843790084063782,0.243565035002977,'2'
-0.845390743801281,0.493267442934503,'2'
-0.84699140353878,0.388740853567817,'2'
-0.842189424326283,0.380030304453927,'2'
-0.843790084063782,0.327767009770585,'2'
-0.843790084063782,0.30453887880021,'2'
-0.747750499813842,0.298731846057617,'2'
-0.808575569838804,0.446811180993754,'2'
-0.84699140353878,0.30453887880021,'2'
-0.84699140353878,0.275503715087242,'2'
-0.842189424326283,0.423583050023379,'2'
-0.837387445113785,0.237758002260383,'2'
-0.821380847738796,0.220336904032603,'2'
-0.709334666113866,0.200012289433524,'2'
-0.715737305063862,0.194205256690931,'2'
-0.678922131101386,0.18549470757704,'2'
-0.62449970002642,0.188398223948337,'1'
-0.630902338976416,0.179687674834447,'2'
0.137414335023097,0.208722838547415,'1'
0.143816973973093,0.150652511121478,'1'
0.143816973973093,0.139038445636291,'1'
0.143816973973093,0.147748994750182,'1'
0.137414335023097,0.141941962007588,'1'
0.135813675285599,0.159363060235369,'1'
0.139014994760597,0.147748994750182,'1'
0.134213015548099,0.147748994750182,'1'
0.121407737648107,0.141941962007588,'1'
0.113404438960612,0.136134929264994,'1'
0.0893945428981278,0.124520863779807,'1'
0.0733879455231379,0.107099765552026,'1'
0.0509787091981521,0.10419624918073,'1'
0.0189655144481723,0.0954857000668389,'1'
-0.00184306213931468,0.0780646018390581,'1'
-0.0306549374142965,0.0809681182103549,'1'
-0.0594668126892783,0.0838716345816518,'1'
-0.0898793477017589,0.0606435036112772,'1'
-0.118691222976741,0.0316083398983089,'1'
-0.147503098251722,0.0519329544973867,'1'
-0.177915633264203,0.0170907580418248,'1'
-0.209928828014183,0.0345118562696057,'1'
-0.240341363026664,-0.0380760530128144,'1'
-0.272354557776643,-0.0467866021267049,'1'
-0.304367752526623,-0.0642077003544858,'1'
-0.336380947276603,-0.110663962295235,'1'
-0.587684526063944,-0.107760445923938,'1'
-0.632502998713915,-0.139699126008204,'2'
-0.664516193463895,-0.148409675122093,'2'
-0.691727409001378,-0.165830773349875,'2'
-0.718938624538861,-0.20648000254803,'2'
-0.744549180338844,-0.223901100775811,'2'
-0.770159736138828,-0.244225715374889,'2'
-0.790968312726315,-0.226804617147108,'2'
-0.800572271151309,-0.287778460944341,'2'
-0.776562375088824,-0.308103075543419,'2'
-0.595687824751439,-0.299392526429528,'1'
-0.594087165013939,-0.311006591914716,'1'
-0.594087165013939,-0.308103075543419,'1'
-0.597288484488937,-0.311006591914716,'1'
-0.602090463701435,-0.313910108286012,'1'
-0.608493102651431,-0.316813624657309,'1'
-0.619697720813923,-0.322620657399903,'1'
-0.634103658451414,-0.328427690142496,'2'
-0.651710915563903,-0.337138239256387,'2'
-0.674120151888889,-0.348752304741575,'2'
-0.696529388213875,-0.357462853855464,'2'
-0.718938624538861,-0.371980435711948,'2'
-0.738146541388848,-0.383594501197136,'2'
-0.757354458238837,-0.392305050311027,'2'
-0.773361055613826,-0.401015599424916,'2'
-0.78296501403882,-0.421340214023995,'2'
-0.78296501403882,-0.432954279509182,'2'
-0.779763694563822,-0.435857795880479,'2'
-0.778163034826323,-0.435857795880479,'2'
-0.778163034826323,-0.438761312251775,'2'
-0.778163034826323,-0.441664828623073,'2'
-0.776562375088824,-0.444568344994369,'2'
-0.776562375088824,-0.456182410479557,'2'
-0.774961715351325,-0.456182410479557,'2'
-0.774961715351325,-0.459085926850853,'2'
